
2022-05-17 22:38:18,370	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-17 23:45:59,545	INFO	请刷新页面后重新操作。
2022-05-18 14:00:41,710	ERROR	当前座位状态不应当签离
2022-05-18 22:42:04,076	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-18 23:46:39,687	ERROR	当前座位状态不应当签到
2022-05-19 13:58:19,357	ERROR	当前座位状态不应当签离
2022-05-19 22:37:28,951	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-19 23:47:04,740	INFO	请刷新页面后重新操作。
2022-05-20 13:55:42,745	ERROR	当前座位状态不应当签离
2022-05-20 22:38:22,525	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-20 23:47:43,390	INFO	请在图书馆局域网内进行操作
2022-05-21 13:43:44,310	ERROR	当前座位状态不应当签离
2022-05-21 22:35:49,766	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-21 23:45:49,700	INFO	请在图书馆局域网内进行操作
2022-05-22 13:44:21,883	ERROR	当前没有正在使用中的座位或研讨间
2022-05-22 22:36:22,340	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-22 23:46:04,974	INFO	请刷新页面后重新操作。
2022-05-23 13:57:40,469	ERROR	当前座位状态不应当签离
2022-05-23 22:39:41,150	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-23 23:46:55,965	ERROR	当前座位状态不应当签到
2022-05-24 13:58:51,159	ERROR	当前座位状态不应当签离
2022-05-24 22:38:14,242	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-24 23:47:00,323	INFO	请在图书馆局域网内进行操作
2022-05-25 14:01:07,761	ERROR	当前座位状态不应当签离
2022-05-25 22:38:09,122	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-25 23:47:06,132	INFO	请在图书馆局域网内进行操作
2022-05-26 13:54:55,266	INFO	请刷新页面后重新操作。
2022-05-26 22:38:46,583	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-26 23:44:59,727	INFO	请刷新页面后重新操作。
2022-05-27 13:56:47,519	ERROR	当前座位状态不应当签离
2022-05-27 22:37:25,375	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-27 23:46:54,544	INFO	请刷新页面后重新操作。
2022-05-28 13:44:27,303	ERROR	当前座位状态不应当签离
2022-05-28 22:37:08,073	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-28 23:48:09,963	INFO	请刷新页面后重新操作。
2022-05-29 13:45:52,816	ERROR	当前座位状态不应当签离
2022-05-29 22:37:16,626	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-29 23:46:12,425	ERROR	当前座位状态不应当签到
2022-05-30 13:59:53,043	ERROR	当前座位状态不应当签离
2022-05-30 22:38:18,903	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-30 23:47:34,205	INFO	请刷新页面后重新操作。
2022-05-31 13:59:37,989	ERROR	当前座位状态不应当签离
2022-05-31 22:17:43,043	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-05-31 23:44:25,280	INFO	请在图书馆局域网内进行操作
2022-06-01 13:47:08,719	ERROR	当前座位状态不应当签离
2022-06-01 22:18:54,322	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-01 23:43:20,991	INFO	请在图书馆局域网内进行操作
2022-06-02 13:44:10,477	INFO	请在图书馆局域网内进行操作
2022-06-02 22:15:49,931	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-02 23:39:12,195	INFO	请在图书馆局域网内进行操作
2022-06-03 13:30:10,286	INFO	请刷新页面后重新操作。
2022-06-03 22:15:42,100	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-03 23:38:46,077	INFO	请在图书馆局域网内进行操作
2022-06-04 13:21:05,243	ERROR	当前座位状态不应当签离
2022-06-04 22:15:05,275	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-04 23:38:48,518	INFO	请刷新页面后重新操作。
2022-06-05 13:22:03,861	INFO	请刷新页面后重新操作。
2022-06-05 22:14:40,233	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-05 23:38:05,420	INFO	请刷新页面后重新操作。
2022-06-06 13:37:37,665	ERROR	当前座位状态不应当签离
2022-06-06 22:16:45,626	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-06 23:39:31,286	ERROR	当前座位状态不应当签到
2022-06-07 13:34:04,090	INFO	请在图书馆局域网内进行操作
2022-06-07 22:15:28,770	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-07 23:39:01,926	INFO	请在图书馆局域网内进行操作
2022-06-08 13:37:55,737	ERROR	当前座位状态不应当签离
2022-06-08 22:15:39,156	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-08 23:39:18,300	ERROR	当前座位状态不应当签到
2022-06-09 13:35:31,842	INFO	请刷新页面后重新操作。
2022-06-09 22:18:04,093	ERROR	该空间当前状态不可预约
2022-06-09 23:38:58,505	ERROR	当前没有正在使用中的座位或研讨间
2022-06-10 13:33:41,544	ERROR	当前没有正在使用中的座位或研讨间
2022-06-10 22:15:29,036	ERROR	('Connection aborted.', BadStatusLine('-top: 20px;}\r\n'))
2022-06-10 23:39:27,736	ERROR	当前没有正在使用中的座位或研讨间
2022-06-11 13:22:17,295	ERROR	当前没有正在使用中的座位或研讨间
2022-06-11 23:38:01,687	ERROR	当前没有正在使用中的座位或研讨间
2022-06-12 13:21:53,462	ERROR	当前没有正在使用中的座位或研讨间
2022-06-12 21:35:12,530	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-12 22:09:23,226	ERROR	该空间当前状态不可预约
2022-06-13 21:37:03,828	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-13 22:09:30,449	ERROR	该空间当前状态不可预约
2022-06-14 21:35:04,925	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-14 22:08:20,082	ERROR	该空间当前状态不可预约
2022-06-15 21:38:32,333	ERROR	HTTPConnectionPool(host='libzw.csu.edu.cn', port=80): Max retries exceeded with url: /cas/index.php?callback=http%3A%2F%2Flibzw.csu.edu.cn%2Fhome%2Fweb%2Ff_second (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f469e81a9d0>: Failed to establish a new connection: [Errno 110] Connection timed out'))
2022-06-15 22:11:06,415	ERROR	HTTPConnectionPool(host='libzw.csu.edu.cn', port=80): Max retries exceeded with url: /cas/index.php?callback=http%3A%2F%2Flibzw.csu.edu.cn%2Fhome%2Fweb%2Ff_second (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f2db831dc70>: Failed to establish a new connection: [Errno 110] Connection timed out'))
2022-06-16 21:36:35,841	ERROR	参数错误
2022-06-16 22:08:49,056	ERROR	参数错误
2022-06-17 21:36:33,311	ERROR	参数错误
2022-06-17 22:09:09,455	ERROR	参数错误
2022-06-18 21:37:46,985	ERROR	HTTPConnectionPool(host='libzw.csu.edu.cn', port=80): Max retries exceeded with url: /cas/index.php?callback=http%3A%2F%2Flibzw.csu.edu.cn%2Fhome%2Fweb%2Ff_second (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f7b6931efa0>: Failed to establish a new connection: [Errno 110] Connection timed out'))
2022-06-18 22:10:10,308	ERROR	HTTPConnectionPool(host='libzw.csu.edu.cn', port=80): Max retries exceeded with url: /cas/index.php?callback=http%3A%2F%2Flibzw.csu.edu.cn%2Fhome%2Fweb%2Ff_second (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f896a9b0d00>: Failed to establish a new connection: [Errno 110] Connection timed out'))
2022-06-19 21:36:09,627	INFO	预约成功
2022-06-19 22:08:57,911	ERROR	该空间当前状态不可预约
2022-06-20 21:36:58,806	INFO	预约成功
2022-06-20 22:08:39,465	ERROR	该空间当前状态不可预约
2022-06-21 21:36:59,078	INFO	预约成功
2022-06-21 22:08:36,628	ERROR	该空间当前状态不可预约
2022-06-22 21:37:12,068	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-22 22:08:57,996	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-06-23 21:37:09,897	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2022-06-23 22:08:37,953	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-06-24 21:36:54,712	INFO	预约成功<br/>您已违约2次,详情请登录web端或联系管理员
2022-06-24 22:08:45,591	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-06-25 21:35:57,410	INFO	预约成功<br/>您已违约2次,详情请登录web端或联系管理员
2022-06-25 22:09:32,738	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-06-26 21:36:21,058	ERROR	存在黑名单用户，不可执行预约操作
2022-06-26 22:08:32,593	ERROR	存在黑名单用户，不可执行预约操作
2022-06-27 21:37:11,817	ERROR	存在黑名单用户，不可执行预约操作
2022-06-27 22:08:54,720	ERROR	存在黑名单用户，不可执行预约操作
2022-06-28 21:36:51,092	ERROR	存在黑名单用户，不可执行预约操作
2022-06-28 22:10:17,858	ERROR	存在黑名单用户，不可执行预约操作
2022-06-29 21:37:33,132	INFO	预约成功
2022-06-29 22:09:03,077	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-06-30 21:38:32,815	INFO	预约成功
2022-06-30 22:09:43,989	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-07-01 21:36:35,461	INFO	预约成功
2022-07-01 22:08:47,491	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-07-02 21:35:44,309	INFO	预约成功
2022-07-02 22:09:23,183	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-07-03 21:35:56,171	ERROR	参数错误
2022-07-03 22:09:05,536	ERROR	参数错误
2022-07-04 21:36:34,392	ERROR	参数错误
2022-07-04 22:09:00,964	ERROR	参数错误
2022-07-05 21:37:07,818	ERROR	参数错误
2022-07-05 22:08:39,897	ERROR	参数错误
2022-07-06 21:36:54,166	ERROR	参数错误
2022-07-06 22:10:01,365	ERROR	参数错误
2022-07-07 21:37:04,068	ERROR	参数错误
2022-07-07 22:09:13,681	ERROR	参数错误
2022-07-08 21:37:39,152	ERROR	参数错误
2022-07-08 22:08:38,583	ERROR	参数错误
2022-07-09 21:36:30,675	ERROR	参数错误
2022-07-09 22:08:13,476	ERROR	参数错误
2022-07-10 21:37:29,804	ERROR	'access_token'
2022-07-10 22:09:23,839	ERROR	'access_token'
2022-07-11 21:37:00,328	ERROR	参数错误
2022-07-11 22:09:00,882	ERROR	参数错误
2022-07-12 21:37:07,814	ERROR	参数错误
2022-07-12 22:08:55,980	ERROR	参数错误
2022-07-13 21:38:19,119	ERROR	参数错误
2022-07-13 22:09:25,168	ERROR	参数错误
2022-07-14 21:37:48,168	ERROR	参数错误
2022-07-14 22:10:01,122	ERROR	参数错误
2022-07-15 21:37:08,446	ERROR	参数错误
2022-07-15 22:08:48,496	ERROR	参数错误
2022-07-16 21:36:06,326	ERROR	参数错误
2022-07-16 22:09:22,448	ERROR	参数错误
2022-07-17 21:36:43,965	ERROR	参数错误
2022-07-17 22:08:55,276	ERROR	参数错误
2022-07-18 21:37:09,262	ERROR	参数错误
2022-07-18 22:09:42,054	ERROR	参数错误
2022-07-19 21:37:39,144	ERROR	参数错误
2022-07-19 22:09:36,793	ERROR	参数错误
2022-07-20 21:38:10,176	ERROR	参数错误
2022-07-20 22:09:18,907	ERROR	参数错误
2022-07-21 21:39:19,897	ERROR	参数错误
2022-07-21 22:09:11,455	ERROR	参数错误
2022-07-22 21:38:02,734	ERROR	参数错误
2022-07-22 22:09:26,117	ERROR	参数错误
2022-07-23 21:37:20,653	ERROR	参数错误
2022-07-23 22:08:46,393	ERROR	参数错误
2022-07-24 21:37:26,131	ERROR	参数错误
2022-07-24 22:09:03,510	ERROR	参数错误
2022-07-25 21:37:03,357	ERROR	参数错误
2022-07-25 22:08:53,776	ERROR	参数错误
2022-07-26 21:36:47,365	ERROR	参数错误
2022-07-26 22:09:06,532	ERROR	参数错误
2022-07-27 21:37:05,494	ERROR	参数错误
2022-07-27 22:09:14,504	ERROR	参数错误
2022-07-28 21:37:27,509	ERROR	参数错误
2022-07-28 22:08:18,487	ERROR	参数错误
2022-07-29 21:37:13,561	ERROR	参数错误
2022-07-29 22:09:21,068	ERROR	参数错误
2022-07-30 21:36:20,147	ERROR	参数错误
2022-07-30 22:08:16,115	ERROR	参数错误
2022-07-31 21:36:19,086	ERROR	参数错误
2022-07-31 22:08:29,544	ERROR	参数错误
2022-08-01 21:40:00,570	ERROR	参数错误
2022-08-01 22:10:15,419	ERROR	参数错误
2022-08-02 21:37:10,268	ERROR	('Connection aborted.', BadStatusLine('-top: 20px;}\r\n'))
2022-08-02 22:09:16,507	ERROR	参数错误
2022-08-03 21:37:53,098	ERROR	参数错误
2022-08-03 22:09:13,284	ERROR	参数错误
2022-08-04 21:38:41,604	ERROR	参数错误
2022-08-04 22:09:25,491	ERROR	参数错误
2022-08-05 21:37:22,008	ERROR	参数错误
2022-08-05 22:08:55,003	ERROR	参数错误
2022-08-06 21:36:45,707	ERROR	参数错误
2022-08-06 22:08:44,783	ERROR	参数错误
2022-08-07 21:36:26,605	ERROR	参数错误
2022-08-07 22:09:25,198	ERROR	参数错误
2022-08-08 21:37:22,163	ERROR	参数错误
2022-08-08 22:11:40,716	ERROR	参数错误
2022-08-09 21:38:30,090	ERROR	参数错误
2022-08-09 22:09:22,321	ERROR	参数错误
2022-08-10 21:37:27,617	ERROR	参数错误
2022-08-10 22:08:59,818	ERROR	参数错误
2022-08-11 21:37:59,438	ERROR	参数错误
2022-08-11 22:09:15,199	ERROR	参数错误
2022-08-12 21:37:23,148	ERROR	参数错误
2022-08-12 22:10:42,287	ERROR	参数错误
2022-08-13 21:36:36,653	ERROR	参数错误
2022-08-13 22:09:24,064	ERROR	参数错误
2022-08-14 21:37:04,860	ERROR	'access_token'
2022-08-14 22:09:31,660	ERROR	参数错误
2022-08-15 21:38:16,757	ERROR	参数错误
2022-08-15 22:10:35,968	ERROR	参数错误
2022-08-16 21:37:07,780	ERROR	参数错误
2022-08-16 22:09:18,119	ERROR	参数错误
2022-08-17 21:39:02,832	ERROR	参数错误
2022-08-17 22:09:33,061	ERROR	参数错误
2022-08-18 21:37:44,989	ERROR	参数错误
2022-08-18 22:10:09,761	ERROR	参数错误
2022-08-19 21:37:38,686	ERROR	参数错误
2022-08-19 22:10:52,007	ERROR	参数错误
2022-08-20 21:41:05,331	ERROR	参数错误
2022-08-20 22:09:12,949	ERROR	'access_token'
2022-08-21 21:37:05,000	ERROR	参数错误
2022-08-21 22:09:54,019	ERROR	参数错误
2022-08-22 21:37:42,100	ERROR	参数错误
2022-08-22 22:10:23,821	ERROR	参数错误
2022-08-23 21:37:47,436	ERROR	参数错误
2022-08-23 22:09:53,167	ERROR	参数错误
2022-08-24 21:37:47,477	ERROR	'access_token'
2022-08-24 22:11:52,577	ERROR	HTTPConnectionPool(host='libzw.csu.edu.cn', port=80): Max retries exceeded with url: /cas/index.php?callback=http%3A%2F%2Flibzw.csu.edu.cn%2Fhome%2Fweb%2Ff_second (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fca5e310070>: Failed to establish a new connection: [Errno 110] Connection timed out'))
2022-08-25 21:38:21,333	INFO	预约成功
2022-08-25 22:10:53,754	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-08-26 21:37:53,276	INFO	预约成功
2022-08-26 22:09:56,377	ERROR	当前用户在该时段已存在预约，不可重复预约
2022-08-27 21:37:19,807	INFO	预约成功
2022-08-27 22:08:49,232	ERROR	当前用户在该时段已存在预约，不可重复预约
2024-01-10 13:16:05,067	INFO	请在图书馆局域网内进行操作
2024-01-10 21:38:21,081	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-10 22:07:20,542	INFO	预约成功
2024-01-10 23:43:37,642	ERROR	当前座位状态不应当签到
2024-01-11 13:15:49,140	ERROR	当前座位状态不应当签离
2024-01-11 21:38:09,107	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-11 22:07:06,472	INFO	预约成功
2024-01-11 23:44:06,641	INFO	请在图书馆局域网内进行操作
2024-01-12 13:15:37,539	ERROR	当前座位状态不应当签离
2024-01-12 21:38:12,025	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-12 22:07:17,144	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2024-01-12 23:43:28,762	INFO	请在图书馆局域网内进行操作
2024-01-13 13:13:29,071	ERROR	当前座位状态不应当签离
2024-01-13 21:38:20,525	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-13 22:06:36,247	INFO	预约成功<br/>您已违约2次,详情请登录web端或联系管理员
2024-01-13 23:43:35,667	INFO	请在图书馆局域网内进行操作
2024-01-14 13:13:19,296	ERROR	当前没有正在使用中的座位或研讨间
2024-01-14 21:38:03,690	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-14 22:07:08,042	ERROR	存在黑名单用户，不可执行预约操作
2024-01-14 23:43:28,767	ERROR	当前没有正在使用中的座位或研讨间
2024-01-15 13:16:23,353	ERROR	当前没有正在使用中的座位或研讨间
2024-01-15 21:37:59,742	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-15 22:07:16,915	ERROR	存在黑名单用户，不可执行预约操作
2024-01-15 23:43:14,472	ERROR	当前没有正在使用中的座位或研讨间
2024-01-16 13:16:16,215	ERROR	当前没有正在使用中的座位或研讨间
2024-01-16 21:38:19,121	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-16 22:06:56,762	ERROR	存在黑名单用户，不可执行预约操作
2024-01-16 23:43:43,481	ERROR	当前没有正在使用中的座位或研讨间
2024-01-17 13:16:17,570	ERROR	当前没有正在使用中的座位或研讨间
2024-01-17 21:38:11,214	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-17 22:07:04,831	INFO	预约成功
2024-01-17 23:43:53,556	ERROR	当前座位状态不应当签到
2024-01-18 13:16:41,249	ERROR	当前座位状态不应当签离
2024-01-18 21:38:12,457	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-18 22:06:53,824	INFO	预约成功
2024-01-18 23:43:40,084	INFO	请在图书馆局域网内进行操作
2024-01-19 13:15:42,743	ERROR	当前座位状态不应当签离
2024-01-19 21:38:02,002	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-19 22:06:57,858	INFO	预约成功<br/>您已违约1次,详情请登录web端或联系管理员
2024-01-19 23:43:42,826	INFO	请在图书馆局域网内进行操作
2024-01-20 13:13:25,234	ERROR	当前座位状态不应当签离
2024-01-20 21:38:19,290	ERROR	预约失败，最新一天的系统开始预约时间为：06:00
2024-01-20 22:07:02,847	INFO	预约成功<br/>您已违约2次,详情请登录web端或联系管理员
2024-01-20 23:43:44,718	INFO	请在图书馆局域网内进行操作
2024-01-21 13:14:40,485	ERROR	当前没有正在使用中的座位或研讨间
2024-01-21 21:38:00,712	ERROR	参数错误
2024-01-21 22:06:49,675	ERROR	参数错误
2024-01-21 23:43:26,640	ERROR	当前没有正在使用中的座位或研讨间
2024-01-22 13:17:28,067	ERROR	当前没有正在使用中的座位或研讨间
2024-01-22 21:39:01,344	ERROR	参数错误
2024-01-22 22:07:08,818	ERROR	参数错误
2024-01-22 23:43:53,395	ERROR	当前没有正在使用中的座位或研讨间
2024-01-23 13:16:32,256	ERROR	当前没有正在使用中的座位或研讨间
2024-01-23 21:38:25,409	ERROR	参数错误
2024-01-23 22:06:44,224	ERROR	参数错误
2024-01-23 23:44:33,257	ERROR	当前没有正在使用中的座位或研讨间
2024-01-24 13:16:36,085	ERROR	当前没有正在使用中的座位或研讨间
2024-01-24 21:38:03,790	ERROR	参数错误
2024-01-24 22:07:00,112	ERROR	参数错误
2024-01-24 23:43:55,113	ERROR	当前没有正在使用中的座位或研讨间
2024-01-25 13:16:44,741	ERROR	当前没有正在使用中的座位或研讨间
2024-01-25 21:38:14,366	ERROR	参数错误
2024-01-25 22:07:07,321	ERROR	参数错误
2024-01-25 23:43:31,051	ERROR	当前没有正在使用中的座位或研讨间
2024-01-26 13:13:21,371	ERROR	当前没有正在使用中的座位或研讨间
2024-01-26 21:38:19,833	ERROR	参数错误
2024-01-26 22:06:43,952	ERROR	参数错误
2024-01-26 23:44:13,455	ERROR	当前没有正在使用中的座位或研讨间
2024-01-27 13:11:46,982	ERROR	当前没有正在使用中的座位或研讨间
2024-01-27 21:38:18,530	ERROR	参数错误
2024-01-27 22:07:06,991	ERROR	参数错误
2024-01-27 23:44:57,616	ERROR	当前没有正在使用中的座位或研讨间
2024-01-28 13:13:23,486	ERROR	当前没有正在使用中的座位或研讨间
2024-01-28 21:37:45,857	ERROR	参数错误
2024-01-28 22:07:12,185	ERROR	参数错误
2024-01-28 23:43:59,446	ERROR	当前没有正在使用中的座位或研讨间
2024-01-29 13:12:57,871	ERROR	当前没有正在使用中的座位或研讨间
2024-01-29 21:38:26,168	ERROR	参数错误
2024-01-29 22:07:18,201	ERROR	参数错误
2024-01-29 23:43:53,063	ERROR	当前没有正在使用中的座位或研讨间
2024-01-30 13:12:44,199	ERROR	当前没有正在使用中的座位或研讨间
2024-01-30 21:38:03,992	ERROR	参数错误
2024-01-30 22:07:02,170	ERROR	参数错误
2024-01-30 23:44:23,203	ERROR	当前没有正在使用中的座位或研讨间
2024-01-31 13:12:41,956	ERROR	当前没有正在使用中的座位或研讨间
2024-01-31 21:38:08,655	ERROR	参数错误
2024-01-31 22:06:37,901	ERROR	参数错误
2024-01-31 23:43:41,173	ERROR	当前没有正在使用中的座位或研讨间
2024-02-01 13:12:54,956	ERROR	当前没有正在使用中的座位或研讨间
2024-02-01 21:38:06,988	ERROR	参数错误
2024-02-01 22:06:51,935	ERROR	参数错误
2024-02-01 23:43:01,633	ERROR	当前没有正在使用中的座位或研讨间
2024-02-02 13:12:38,018	ERROR	当前没有正在使用中的座位或研讨间
2024-02-02 21:38:17,149	ERROR	参数错误
2024-02-02 22:07:01,575	ERROR	参数错误
2024-02-02 23:43:26,651	ERROR	当前没有正在使用中的座位或研讨间
2024-02-03 13:12:47,131	ERROR	当前没有正在使用中的座位或研讨间
2024-02-03 21:37:58,914	ERROR	参数错误
2024-02-03 22:07:29,049	ERROR	参数错误
2024-02-03 23:43:37,821	ERROR	当前没有正在使用中的座位或研讨间
2024-02-04 13:14:04,095	ERROR	当前没有正在使用中的座位或研讨间
2024-02-04 21:38:02,491	ERROR	参数错误
2024-02-04 22:07:00,732	ERROR	参数错误
2024-02-04 23:43:17,537	ERROR	当前没有正在使用中的座位或研讨间
2024-02-05 13:13:14,295	ERROR	当前没有正在使用中的座位或研讨间
2024-02-05 21:37:51,808	ERROR	参数错误
2024-02-05 22:06:49,759	ERROR	Unexpected UTF-8 BOM (decode using utf-8-sig): line 1 column 1 (char 0)
2024-02-05 23:43:26,290	ERROR	当前没有正在使用中的座位或研讨间
2024-02-06 13:13:44,055	ERROR	当前没有正在使用中的座位或研讨间
2024-02-06 21:38:05,834	ERROR	参数错误
2024-02-06 22:07:02,806	ERROR	参数错误
2024-02-06 23:43:09,959	ERROR	当前没有正在使用中的座位或研讨间
2024-02-07 13:12:48,147	ERROR	当前座位状态不应当签离
2024-02-07 21:38:14,176	ERROR	参数错误
2024-02-07 22:06:54,600	ERROR	参数错误
2024-02-07 23:44:02,870	INFO	请在图书馆局域网内进行操作
2024-02-08 13:12:49,675	ERROR	当前座位状态不应当签离
2024-02-08 21:38:02,303	ERROR	参数错误
2024-02-08 22:07:16,677	ERROR	参数错误
2024-02-08 23:43:35,423	INFO	请在图书馆局域网内进行操作
2024-02-09 13:12:51,039	ERROR	当前座位状态不应当签离
2024-02-09 21:38:10,993	ERROR	参数错误
2024-02-09 22:06:45,005	ERROR	Unexpected UTF-8 BOM (decode using utf-8-sig): line 1 column 1 (char 0)
2024-02-09 23:43:37,302	INFO	请在图书馆局域网内进行操作
2024-02-10 13:13:04,611	ERROR	当前没有正在使用中的座位或研讨间
2024-02-10 21:38:20,487	ERROR	参数错误
2024-02-10 22:07:05,281	ERROR	参数错误
2024-02-10 23:44:04,939	ERROR	当前没有正在使用中的座位或研讨间
2024-02-11 13:12:55,247	ERROR	当前没有正在使用中的座位或研讨间
